230,3,303.57,275.80,89.90,108.46,1,-1,-1,-1
231,3,300.38,268.98,95.08,112.85,1,-1,-1,-1
232,3,297.53,262.26,99.64,116.89,1,-1,-1,-1
233,3,294.58,255.84,104.05,120.83,1,-1,-1,-1
234,3,291.26,249.89,108.23,124.86,1,-1,-1,-1
235,3,288.76,244.09,111.21,127.12,1,-1,-1,-1
236,3,286.41,238.68,112.92,128.63,1,-1,-1,-1
237,3,284.10,233.18,114.01,129.52,1,-1,-1,-1
238,3,281.77,227.92,114.49,130.01,1,-1,-1,-1
239,3,280.36,223.28,112.69,128.21,1,-1,-1,-1
240,3,278.47,218.01,111.89,127.24,1,-1,-1,-1
241,3,276.63,213.06,110.04,125.74,1,-1,-1,-1
242,3,276.19,208.28,106.79,122.51,1,-1,-1,-1
243,3,275.52,203.43,104.24,120.23,1,-1,-1,-1
244,3,275.36,199.06,100.15,116.77,1,-1,-1,-1
245,3,275.32,194.29,97.30,114.40,1,-1,-1,-1
246,3,274.77,189.64,95.03,112.91,1,-1,-1,-1
247,3,274.23,185.23,92.56,111.28,1,-1,-1,-1
248,3,273.99,181.58,88.97,108.59,1,-1,-1,-1
249,3,273.73,178.14,84.77,105.57,1,-1,-1,-1
250,3,269.16,171.60,89.17,109.35,1,-1,-1,-1
251,3,267.62,166.53,90.24,110.30,1,-1,-1,-1
252,3,266.33,161.62,91.04,111.12,1,-1,-1,-1
253,3,265.04,156.53,92.01,112.09,1,-1,-1,-1
254,3,263.66,150.88,93.11,112.97,1,-1,-1,-1
255,3,262.82,144.97,93.68,113.09,1,-1,-1,-1
256,3,262.23,138.87,94.06,113.12,1,-1,-1,-1
257,3,261.45,132.32,94.97,113.83,1,-1,-1,-1
258,3,261.84,126.76,94.12,113.13,1,-1,-1,-1
259,3,262.58,121.83,92.76,112.29,1,-1,-1,-1
260,3,263.24,117.28,91.35,111.69,1,-1,-1,-1
261,3,264.53,112.97,89.07,110.32,1,-1,-1,-1
262,3,264.06,107.90,89.43,111.23,1,-1,-1,-1
263,3,261.93,101.99,92.59,114.45,1,-1,-1,-1
264,3,271.43,96.32,79.32,117.00,1,-1,-1,-1
265,3,277.58,90.96,65.64,120.00,1,-1,-1,-1
266,3,255.66,85.54,102.30,123.82,1,-1,-1,-1
267,3,253.84,80.52,104.70,126.18,1,-1,-1,-1
268,3,251.69,75.20,106.83,128.32,1,-1,-1,-1
269,3,268.01,70.27,71.11,129.00,1,-1,-1,-1
270,3,264.59,65.34,83.42,129.00,1,-1,-1,-1
271,3,247.95,60.17,108.22,129.43,1,-1,-1,-1
272,3,247.02,55.12,107.46,128.80,1,-1,-1,-1
273,3,255.70,50.04,88.00,127.00,1,-1,-1,-1
274,3,246.14,44.93,105.44,126.65,1,-1,-1,-1
275,3,246.20,40.06,103.70,124.99,1,-1,-1,-1
276,3,246.69,35.46,100.97,122.37,1,-1,-1,-1
277,3,247.04,30.95,98.00,119.00,1,-1,-1,-1
277,4,148.00,238.00,82.00,158.00,1,-1,-1,-1
278,3,247.60,26.72,94.00,117.00,1,-1,-1,-1
278,4,159.00,243.00,63.00,154.00,1,-1,-1,-1
279,3,247.71,22.36,93.04,115.59,1,-1,-1,-1
279,4,159.00,243.00,63.00,154.00,1,-1,-1,-1
280,3,256.38,16.77,83.20,117.00,1,-1,-1,-1
280,4,155.00,227.00,69.00,169.00,1,-1,-1,-1
281,3,252.28,11.08,87.55,119.00,1,-1,-1,-1
281,4,155.00,227.00,69.00,169.00,1,-1,-1,-1
282,3,239.71,5.36,100.62,121.80,1,-1,-1,-1
282,4,155.00,227.00,69.00,169.00,1,-1,-1,-1
283,3,237.86,1.00,102.00,122.00,1,-1,-1,-1
283,4,155.00,227.00,69.00,169.00,1,-1,-1,-1
284,3,237.10,1.00,102.47,118.16,1,-1,-1,-1
284,4,155.00,227.00,69.00,169.00,1,-1,-1,-1
285,3,236.04,1.00,103.43,114.61,1,-1,-1,-1
285,4,152.00,215.00,75.00,182.00,1,-1,-1,-1
286,3,234.90,1.00,104.00,110.00,1,-1,-1,-1
286,4,153.00,243.00,63.00,154.00,1,-1,-1,-1
287,3,234.91,1.00,103.00,104.00,1,-1,-1,-1
287,4,159.00,212.00,63.00,154.00,1,-1,-1,-1
288,3,235.54,1.00,102.00,97.00,1,-1,-1,-1
288,4,159.00,206.00,63.00,154.00,1,-1,-1,-1
289,3,234.80,1.00,103.47,93.21,1,-1,-1,-1
289,4,147.00,237.00,63.00,154.00,1,-1,-1,-1
290,3,233.29,1.00,105.00,90.00,1,-1,-1,-1
290,4,159.00,200.00,63.00,154.00,1,-1,-1,-1
291,3,230.89,1.00,108.00,88.00,1,-1,-1,-1
291,4,159.00,200.00,63.00,154.00,1,-1,-1,-1
292,3,228.79,1.00,111.00,86.00,1,-1,-1,-1
292,4,159.00,194.00,63.00,154.00,1,-1,-1,-1
293,3,252.28,1.00,74.00,84.00,1,-1,-1,-1
293,4,155.00,193.00,69.00,169.00,1,-1,-1,-1
294,3,211.37,1.00,140.00,91.00,1,-1,-1,-1
294,4,155.00,186.00,69.00,169.00,1,-1,-1,-1
295,3,209.68,1.00,143.00,89.00,1,-1,-1,-1
295,4,155.00,180.00,69.00,169.00,1,-1,-1,-1
296,3,187.42,1.00,178.84,104.03,1,-1,-1,-1
296,4,155.00,180.00,69.00,169.00,1,-1,-1,-1
297,4,155.00,180.00,69.00,169.00,1,-1,-1,-1
298,4,155.00,180.00,69.00,169.00,1,-1,-1,-1
299,4,152.00,171.00,75.00,182.00,1,-1,-1,-1
300,4,152.00,171.00,75.00,182.00,1,-1,-1,-1
301,4,152.00,164.00,75.00,182.00,1,-1,-1,-1
302,4,148.00,180.00,69.00,169.00,1,-1,-1,-1
303,4,148.00,180.00,69.00,169.00,1,-1,-1,-1
304,4,148.00,173.00,69.00,169.00,1,-1,-1,-1
305,4,151.00,148.00,82.00,200.00,1,-1,-1,-1
306,4,147.00,175.00,63.00,154.00,1,-1,-1,-1
307,4,145.00,179.00,53.00,130.00,1,-1,-1,-1
308,4,150.00,179.00,53.00,130.00,1,-1,-1,-1
309,4,145.00,174.00,53.00,130.00,1,-1,-1,-1
310,4,147.00,169.00,49.00,119.00,1,-1,-1,-1
311,4,147.00,164.00,49.00,119.00,1,-1,-1,-1
312,4,174.00,127.00,58.00,141.00,1,-1,-1,-1
313,4,171.00,122.00,53.00,130.00,1,-1,-1,-1
314,4,176.00,122.00,53.00,130.00,1,-1,-1,-1
315,4,142.20,110.00,89.80,198.35,1,-1,-1,-1
316,4,150.40,110.00,81.60,193.56,1,-1,-1,-1
317,4,149.00,105.00,81.00,186.00,1,-1,-1,-1
318,4,147.00,109.00,87.00,178.00,1,-1,-1,-1
319,4,148.26,91.65,82.14,181.15,1,-1,-1,-1
320,4,151.00,110.00,86.24,168.26,1,-1,-1,-1
321,4,153.00,95.02,82.19,178.98,1,-1,-1,-1
322,4,159.00,89.00,80.00,169.00,1,-1,-1,-1
323,4,154.00,87.00,85.00,163.00,1,-1,-1,-1
324,4,154.00,86.00,87.00,149.00,1,-1,-1,-1
325,4,150.00,75.00,100.00,165.00,1,-1,-1,-1
326,4,160.00,77.24,68.35,153.76,1,-1,-1,-1
327,4,161.00,63.56,72.14,162.44,1,-1,-1,-1
328,4,160.00,60.83,80.66,165.17,1,-1,-1,-1
329,4,157.00,60.83,84.34,167.17,1,-1,-1,-1
330,4,159.00,60.15,82.34,170.85,1,-1,-1,-1
331,4,159.00,60.15,85.08,170.85,1,-1,-1,-1
332,4,163.00,51.26,80.39,165.74,1,-1,-1,-1
333,4,159.00,44.42,88.50,180.58,1,-1,-1,-1
334,4,162.71,40.32,82.74,187.35,1,-1,-1,-1
335,4,162.00,49.89,79.34,177.11,1,-1,-1,-1
336,4,159.00,71.00,63.00,154.00,1,-1,-1,-1
337,4,159.00,65.00,63.00,154.00,1,-1,-1,-1
338,4,160.00,43.00,84.00,156.00,1,-1,-1,-1
339,4,160.00,55.00,53.00,130.00,1,-1,-1,-1
340,4,166.00,55.00,49.00,119.00,1,-1,-1,-1
341,4,166.00,35.00,62.00,147.00,1,-1,-1,-1
342,4,163.00,36.00,61.00,147.00,1,-1,-1,-1
343,4,162.00,42.00,69.00,138.00,1,-1,-1,-1
344,4,161.00,43.00,81.00,140.00,1,-1,-1,-1
345,4,166.00,43.00,63.00,144.00,1,-1,-1,-1
346,4,166.00,27.00,71.00,147.00,1,-1,-1,-1
347,4,173.00,38.00,63.00,143.00,1,-1,-1,-1
348,4,163.00,25.00,79.00,150.00,1,-1,-1,-1
349,4,174.00,27.00,62.00,139.00,1,-1,-1,-1
350,4,172.00,19.00,75.00,140.00,1,-1,-1,-1
351,4,178.00,25.00,61.00,128.00,1,-1,-1,-1
352,4,176.00,21.00,74.00,134.00,1,-1,-1,-1
353,4,184.00,12.00,63.00,122.00,1,-1,-1,-1
354,4,180.00,11.00,85.00,125.00,1,-1,-1,-1
355,4,187.00,9.00,79.00,130.00,1,-1,-1,-1
356,4,176.00,5.00,89.00,120.00,1,-1,-1,-1
357,4,189.00,9.00,61.00,106.00,1,-1,-1,-1
358,4,188.00,13.00,59.00,93.00,1,-1,-1,-1
359,4,183.00,5.00,77.00,111.00,1,-1,-1,-1
360,4,174.00,1.00,93.00,110.00,1,-1,-1,-1
361,4,181.00,1.00,79.00,115.00,1,-1,-1,-1
362,4,178.00,1.00,95.00,115.00,1,-1,-1,-1
363,4,184.00,1.00,71.00,115.00,1,-1,-1,-1
364,4,191.00,1.00,73.00,121.00,1,-1,-1,-1
365,4,174.00,1.00,81.00,117.00,1,-1,-1,-1
366,4,188.00,1.00,94.00,119.00,1,-1,-1,-1
465,4,64.00,1.00,82.00,103.00,1,-1,-1,-1
466,4,59.00,1.00,87.00,86.00,1,-1,-1,-1
469,4,59.00,1.00,87.00,118.00,1,-1,-1,-1
470,4,66.00,1.00,91.00,131.00,1,-1,-1,-1
471,4,58.00,2.00,96.00,133.00,1,-1,-1,-1
472,4,56.00,14.00,98.00,141.00,1,-1,-1,-1
473,4,59.00,13.00,90.00,133.00,1,-1,-1,-1
474,4,88.00,18.00,41.00,100.00,1,-1,-1,-1
475,4,88.00,22.00,41.00,100.00,1,-1,-1,-1
476,4,82.00,24.00,45.00,109.00,1,-1,-1,-1
477,4,86.00,28.00,45.00,109.00,1,-1,-1,-1
478,4,86.00,28.00,45.00,109.00,1,-1,-1,-1
479,4,86.00,33.00,45.00,109.00,1,-1,-1,-1
480,4,92.00,38.00,41.00,100.00,1,-1,-1,-1
481,4,88.00,42.00,41.00,100.00,1,-1,-1,-1
482,4,88.00,50.00,41.00,100.00,1,-1,-1,-1
483,4,86.00,50.00,45.00,109.00,1,-1,-1,-1
484,4,86.00,54.00,45.00,109.00,1,-1,-1,-1
485,4,86.00,59.00,45.00,109.00,1,-1,-1,-1
486,4,86.00,63.00,45.00,109.00,1,-1,-1,-1
487,4,91.00,72.00,45.00,109.00,1,-1,-1,-1
488,4,88.00,65.00,53.00,130.00,1,-1,-1,-1
489,4,90.00,79.00,49.00,119.00,1,-1,-1,-1
490,4,90.00,79.00,49.00,119.00,1,-1,-1,-1
491,4,95.00,85.00,45.00,109.00,1,-1,-1,-1
492,4,95.00,89.00,45.00,109.00,1,-1,-1,-1
493,4,95.00,93.00,45.00,109.00,1,-1,-1,-1
494,4,100.00,98.00,41.00,100.00,1,-1,-1,-1
495,4,96.00,102.00,41.00,100.00,1,-1,-1,-1
496,4,100.00,102.00,41.00,100.00,1,-1,-1,-1
497,4,104.00,102.00,41.00,100.00,1,-1,-1,-1
498,4,104.00,98.00,41.00,100.00,1,-1,-1,-1
499,4,108.00,106.00,41.00,100.00,1,-1,-1,-1
500,4,108.00,110.00,41.00,100.00,1,-1,-1,-1
501,4,104.00,115.00,45.00,109.00,1,-1,-1,-1
502,4,86.00,124.00,86.00,128.00,1,-1,-1,-1
503,4,92.00,130.00,87.00,137.00,1,-1,-1,-1
504,4,79.00,124.00,95.00,145.00,1,-1,-1,-1
505,4,85.00,127.00,95.00,136.00,1,-1,-1,-1
506,4,109.00,140.00,49.00,119.00,1,-1,-1,-1
507,4,114.00,140.00,49.00,119.00,1,-1,-1,-1
508,4,118.00,140.00,49.00,119.00,1,-1,-1,-1
509,4,121.00,141.00,45.00,109.00,1,-1,-1,-1
510,4,124.00,158.00,41.00,100.00,1,-1,-1,-1
511,4,128.00,162.00,41.00,100.00,1,-1,-1,-1
512,4,124.00,166.00,41.00,100.00,1,-1,-1,-1
513,4,123.00,164.00,49.00,119.00,1,-1,-1,-1
514,4,126.00,167.00,45.00,109.00,1,-1,-1,-1
515,4,123.00,164.00,49.00,119.00,1,-1,-1,-1
516,4,126.00,172.00,45.00,109.00,1,-1,-1,-1
517,4,126.00,180.00,45.00,109.00,1,-1,-1,-1
518,4,101.00,180.00,95.00,141.00,1,-1,-1,-1
519,4,130.00,198.00,45.00,109.00,1,-1,-1,-1
520,4,130.00,198.00,45.00,109.00,1,-1,-1,-1
521,4,134.00,198.00,45.00,109.00,1,-1,-1,-1
522,4,136.00,210.00,41.00,100.00,1,-1,-1,-1
523,4,140.00,214.00,41.00,100.00,1,-1,-1,-1
524,4,140.00,214.00,41.00,100.00,1,-1,-1,-1
525,4,113.00,208.00,95.00,124.00,1,-1,-1,-1
526,4,119.00,223.00,83.00,121.00,1,-1,-1,-1
527,4,116.00,226.00,85.00,110.00,1,-1,-1,-1
528,4,126.00,228.00,72.00,103.00,1,-1,-1,-1
529,4,126.00,218.00,91.00,129.00,1,-1,-1,-1
530,4,126.00,243.00,83.00,103.00,1,-1,-1,-1
531,4,124.00,235.00,85.00,101.00,1,-1,-1,-1
532,4,129.00,246.00,79.00,105.00,1,-1,-1,-1
533,4,164.00,254.00,41.00,100.00,1,-1,-1,-1
534,4,143.00,247.00,84.00,131.00,1,-1,-1,-1
535,4,146.00,260.00,81.00,111.00,1,-1,-1,-1
536,4,139.00,262.00,91.00,107.00,1,-1,-1,-1
537,4,165.00,263.00,45.00,109.00,1,-1,-1,-1
538,4,148.00,265.00,86.00,117.00,1,-1,-1,-1
539,4,180.00,282.00,41.00,100.00,1,-1,-1,-1
540,4,180.00,282.00,41.00,100.00,1,-1,-1,-1
541,4,180.00,282.00,41.00,100.00,1,-1,-1,-1
542,4,180.00,282.00,41.00,100.00,1,-1,-1,-1
543,4,184.00,282.00,41.00,100.00,1,-1,-1,-1
544,4,167.00,280.00,72.00,100.00,1,-1,-1,-1
545,4,157.00,288.00,84.00,96.00,1,-1,-1,-1
546,4,165.00,300.00,78.00,84.00,1,-1,-1,-1
547,4,160.00,299.00,90.00,101.00,1,-1,-1,-1
548,4,170.00,306.00,104.00,95.00,1,-1,-1,-1
549,4,165.00,311.00,89.00,90.00,1,-1,-1,-1
550,4,175.00,312.00,81.00,84.00,1,-1,-1,-1
551,4,163.00,306.00,97.00,95.00,1,-1,-1,-1
552,4,163.00,308.00,98.00,93.00,1,-1,-1,-1
553,4,181.00,316.00,86.00,85.00,1,-1,-1,-1
554,4,184.00,334.00,100.00,67.00,1,-1,-1,-1
555,4,161.00,322.00,122.00,79.00,1,-1,-1,-1
556,4,180.00,327.00,94.00,74.00,1,-1,-1,-1
557,4,200.00,347.00,84.00,54.00,1,-1,-1,-1
558,4,187.00,339.00,100.00,62.00,1,-1,-1,-1
945,5,291.00,345.00,80.00,56.00,1,-1,-1,-1
946,5,291.00,341.00,78.00,60.00,1,-1,-1,-1
947,5,289.00,330.00,87.00,71.00,1,-1,-1,-1
948,5,281.00,319.00,97.00,82.00,1,-1,-1,-1
949,5,295.00,321.00,76.00,78.00,1,-1,-1,-1
950,5,281.00,308.00,92.00,93.00,1,-1,-1,-1
951,5,285.00,306.00,83.00,91.00,1,-1,-1,-1
952,5,287.00,307.00,85.00,94.00,1,-1,-1,-1
953,5,285.00,297.00,81.00,102.00,1,-1,-1,-1
954,5,294.00,291.00,72.00,105.00,1,-1,-1,-1
955,5,283.00,293.00,85.00,102.00,1,-1,-1,-1
956,5,282.00,282.00,84.00,115.00,1,-1,-1,-1
957,5,282.00,278.00,82.00,111.00,1,-1,-1,-1
958,5,284.00,276.00,83.00,108.00,1,-1,-1,-1
959,5,288.00,274.00,41.00,100.00,1,-1,-1,-1
960,5,280.00,262.00,75.00,107.00,1,-1,-1,-1
961,5,279.00,265.00,85.00,112.00,1,-1,-1,-1
962,5,282.00,254.00,78.00,125.00,1,-1,-1,-1
963,5,278.00,246.00,77.00,127.00,1,-1,-1,-1
964,5,278.00,243.00,75.00,126.00,1,-1,-1,-1
965,5,278.00,250.00,84.00,123.00,1,-1,-1,-1
966,5,278.00,240.00,78.00,137.00,1,-1,-1,-1
967,5,271.00,241.00,79.00,126.00,1,-1,-1,-1
968,5,273.00,235.00,74.00,137.00,1,-1,-1,-1
969,5,263.00,223.00,82.00,129.00,1,-1,-1,-1
970,5,276.00,223.00,74.00,124.00,1,-1,-1,-1
971,5,267.00,209.00,78.00,123.00,1,-1,-1,-1
972,5,271.00,204.00,66.00,128.00,1,-1,-1,-1
973,5,263.00,206.00,75.00,113.00,1,-1,-1,-1
974,5,272.00,210.57,79.43,95.43,1,-1,-1,-1
975,5,269.00,198.00,45.00,109.00,1,-1,-1,-1
976,5,271.00,193.00,49.00,119.00,1,-1,-1,-1
977,5,271.00,188.00,49.00,119.00,1,-1,-1,-1
978,5,269.00,174.00,53.00,130.00,1,-1,-1,-1
979,5,264.00,179.00,53.00,130.00,1,-1,-1,-1
980,5,264.00,166.00,58.00,141.00,1,-1,-1,-1
981,5,264.00,157.00,63.00,154.00,1,-1,-1,-1
982,5,266.00,169.00,49.00,119.00,1,-1,-1,-1
983,5,266.00,164.00,49.00,119.00,1,-1,-1,-1
984,5,259.00,153.00,53.00,130.00,1,-1,-1,-1
985,5,259.00,153.00,53.00,130.00,1,-1,-1,-1
986,5,261.00,150.00,49.00,119.00,1,-1,-1,-1
987,5,253.00,138.00,78.00,129.00,1,-1,-1,-1
988,5,250.00,133.00,84.00,118.00,1,-1,-1,-1
989,5,252.00,135.00,81.00,116.00,1,-1,-1,-1
990,5,254.00,135.00,84.00,117.00,1,-1,-1,-1
991,5,252.00,123.00,75.00,116.00,1,-1,-1,-1
992,5,253.00,127.00,80.00,112.00,1,-1,-1,-1
993,5,240.00,122.00,91.00,123.00,1,-1,-1,-1
994,5,250.00,111.00,83.00,132.00,1,-1,-1,-1
995,5,250.00,113.00,75.00,122.00,1,-1,-1,-1
996,5,247.00,112.00,72.00,123.00,1,-1,-1,-1
997,5,253.00,87.00,58.00,141.00,1,-1,-1,-1
998,5,253.00,82.00,58.00,141.00,1,-1,-1,-1
999,5,253.00,82.00,58.00,141.00,1,-1,-1,-1
1000,5,243.00,85.00,45.00,109.00,1,-1,-1,-1
1001,5,247.00,83.00,49.00,119.00,1,-1,-1,-1
1002,5,242.00,79.00,49.00,119.00,1,-1,-1,-1
1003,5,238.00,65.00,53.00,130.00,1,-1,-1,-1
1004,5,238.00,74.00,49.00,119.00,1,-1,-1,-1
1005,5,238.00,65.00,53.00,130.00,1,-1,-1,-1
1006,5,233.00,40.00,63.00,154.00,1,-1,-1,-1
1007,5,233.00,40.00,63.00,154.00,1,-1,-1,-1
1008,5,230.00,31.00,69.00,169.00,1,-1,-1,-1
1009,5,233.00,40.00,63.00,154.00,1,-1,-1,-1
1010,5,238.00,50.00,49.00,119.00,1,-1,-1,-1
1011,5,238.00,45.00,49.00,119.00,1,-1,-1,-1
1012,5,233.00,39.00,53.00,130.00,1,-1,-1,-1
1013,5,233.00,34.00,53.00,130.00,1,-1,-1,-1
1014,5,233.00,34.00,53.00,130.00,1,-1,-1,-1
1015,5,238.00,26.00,49.00,119.00,1,-1,-1,-1
1016,5,233.00,21.00,49.00,119.00,1,-1,-1,-1
1017,5,238.00,21.00,49.00,119.00,1,-1,-1,-1
1018,5,236.00,14.00,41.00,100.00,1,-1,-1,-1
1019,5,230.00,6.00,71.00,118.00,1,-1,-1,-1
1020,5,221.00,10.00,81.00,110.00,1,-1,-1,-1
1021,5,233.00,12.00,67.00,99.00,1,-1,-1,-1
1022,5,228.00,2.00,87.00,117.00,1,-1,-1,-1
1023,5,226.00,1.00,80.00,116.00,1,-1,-1,-1
1024,5,225.00,1.00,83.00,108.00,1,-1,-1,-1
1025,5,226.00,6.00,87.00,107.00,1,-1,-1,-1
1026,5,217.00,1.00,85.00,116.00,1,-1,-1,-1
1027,5,229.00,1.00,66.00,105.00,1,-1,-1,-1
1028,5,226.00,1.00,67.00,102.00,1,-1,-1,-1
1029,5,226.00,1.00,81.00,99.00,1,-1,-1,-1
1030,5,213.00,1.00,88.00,94.00,1,-1,-1,-1
1031,6,261.00,348.00,81.00,53.00,1,-1,-1,-1
1032,6,255.00,344.00,88.00,57.00,1,-1,-1,-1
1033,6,250.00,336.00,98.00,65.00,1,-1,-1,-1
1034,6,253.00,336.00,92.00,65.00,1,-1,-1,-1
1035,6,243.00,330.00,97.00,71.00,1,-1,-1,-1
1036,6,240.00,324.00,96.00,77.00,1,-1,-1,-1
1037,6,237.00,323.00,99.00,78.00,1,-1,-1,-1
1038,6,232.00,317.00,111.00,84.00,1,-1,-1,-1
1039,6,230.00,315.00,96.00,85.00,1,-1,-1,-1
1040,6,239.00,310.00,95.00,82.00,1,-1,-1,-1
1041,6,244.00,310.00,94.00,85.00,1,-1,-1,-1
1042,6,232.00,299.00,101.00,100.00,1,-1,-1,-1
1043,6,230.00,298.00,93.00,92.00,1,-1,-1,-1
1044,6,230.00,297.00,100.00,95.00,1,-1,-1,-1
1045,6,218.00,286.00,105.00,93.00,1,-1,-1,-1
1046,6,231.00,272.00,88.00,107.00,1,-1,-1,-1
1047,6,230.00,288.00,87.00,94.00,1,-1,-1,-1
1048,6,230.00,280.00,89.00,107.00,1,-1,-1,-1
1049,6,226.00,276.00,89.00,114.00,1,-1,-1,-1
1050,6,217.00,267.00,100.00,110.00,1,-1,-1,-1
1051,6,247.00,250.00,49.00,119.00,1,-1,-1,-1
1052,6,224.00,254.00,75.00,97.00,1,-1,-1,-1
1053,6,221.00,251.00,84.00,102.00,1,-1,-1,-1
1054,6,222.00,250.00,85.00,109.00,1,-1,-1,-1
1055,6,221.00,241.00,91.00,115.00,1,-1,-1,-1
1056,6,217.00,237.00,84.00,118.00,1,-1,-1,-1
1057,6,219.00,235.00,78.00,112.00,1,-1,-1,-1
1058,6,213.00,230.00,79.00,100.00,1,-1,-1,-1
1059,6,212.00,217.00,85.00,124.00,1,-1,-1,-1
1060,6,214.00,224.00,90.00,119.00,1,-1,-1,-1
1061,6,215.00,221.00,82.00,110.00,1,-1,-1,-1
1062,6,209.00,213.00,92.00,122.00,1,-1,-1,-1
1063,6,215.00,211.00,93.00,124.00,1,-1,-1,-1
1064,6,202.00,203.00,102.00,107.00,1,-1,-1,-1
1065,6,230.00,202.00,45.00,109.00,1,-1,-1,-1
1066,6,193.00,189.00,94.00,105.00,1,-1,-1,-1
1067,6,208.00,196.00,81.00,95.00,1,-1,-1,-1
1068,6,206.00,191.00,76.00,101.00,1,-1,-1,-1
1069,6,202.00,179.00,92.00,107.00,1,-1,-1,-1
1070,6,221.00,182.00,63.00,154.00,1,-1,-1,-1
1071,6,206.00,173.00,82.00,114.00,1,-1,-1,-1
1072,6,196.00,167.00,98.00,126.00,1,-1,-1,-1
1073,6,223.00,164.00,49.00,119.00,1,-1,-1,-1
1074,6,218.00,164.00,49.00,119.00,1,-1,-1,-1
1075,6,204.00,161.00,82.00,123.00,1,-1,-1,-1
1076,6,202.00,154.00,93.00,126.00,1,-1,-1,-1
1077,6,212.00,153.00,53.00,130.00,1,-1,-1,-1
1078,6,217.00,154.00,45.00,109.00,1,-1,-1,-1
1079,6,218.00,136.00,49.00,119.00,1,-1,-1,-1
1080,6,217.00,146.00,45.00,109.00,1,-1,-1,-1
1081,6,191.00,135.00,89.00,106.00,1,-1,-1,-1
