5,2,263.79,302.94,87.02,204.96,1,1,1
5,3,306.26,224.69,77.49,184.39,1,1,1
5,4,730.88,212.61,66.32,185.10,1,1,1
5,5,807.53,231.98,67.25,191.37,1,1,1
5,6,861.08,402.41,81.11,238.88,1,1,1
5,7,678.24,969.76,132.92,382.59,1,1,1
5,8,1608.06,610.04,110.79,293.37,1,1,1
5,9,1631.55,912.64,134.37,399.67,1,1,1
5,10,1800.32,172.39,88.06,185.23,1,1,1
5,11,1645.63,112.76,68.28,164.32,1,1,1
5,12,1465.24,27.78,51.95,138.38,1,1,1
5,13,1377.14,2.26,47.15,130.28,1,1,1
5,14,898.17,69.11,52.17,145.40,1,1,1
6,1,196.51,799.12,140.23,341.58,1,1,1
6,2,257.16,305.01,87.56,205.49,1,1,1
6,3,310.28,221.90,77.05,183.66,1,1,1
6,4,733.24,212.23,66.26,185.01,1,1,1
6,5,811.09,231.16,67.13,191.17,1,1,1
6,6,856.81,406.19,81.52,239.85,1,1,1
6,7,683.39,963.90,132.32,380.35,1,1,1
6,8,1609.45,612.94,111.14,294.20,1,1,1
6,9,1635.97,919.74,134.88,403.63,1,1,1
6,10,1802.65,172.60,88.37,185.40,1,1,1
6,11,1646.13,111.24,68.20,163.96,1,1,1
6,12,1466.88,27.55,52.00,138.35,1,1,1
6,13,1380.78,0.39,47.12,129.85,1,1,1
6,14,900.45,68.32,52.08,145.19,1,1,1
7,1,189.32,806.64,141.27,344.41,1,1,1
7,2,251.05,306.94,88.07,205.98,1,1,1
7,3,314.02,219.08,76.62,182.92,1,1,1
7,4,736.10,212.21,66.23,185.04,1,1,1
7,5,815.03,230.18,67.00,190.92,1,1,1
7,6,852.55,410.02,81.93,240.82,1,1,1
7,7,688.24,959.22,131.81,378.58,1,1,1
7,8,1610.49,616.96,111.58,295.34,1,1,1
7,10,1804.60,172.29,88.59,185.42,1,1,1
7,11,1646.51,109.16,68.07,163.47,1,1,1
7,12,1468.49,27.36,52.05,138.33,1,1,1
7,13,1384.60,-1.60,47.08,129.40,1,1,1
7,14,902.69,67.86,52.02,145.07,1,1,1
8,1,182.74,813.73,142.23,347.14,1,1,1
8,2,244.70,308.39,88.56,206.35,1,1,1
8,3,317.76,216.34,76.20,182.20,1,1,1
8,4,738.96,212.04,66.19,185.02,1,1,1
8,5,818.79,228.21,66.78,190.39,1,1,1
8,6,847.82,413.21,82.31,241.62,1,1,1
8,7,692.89,954.88,131.33,376.97,1,1,1
8,8,1611.28,621.72,112.06,296.68,1,1,1
8,10,1806.10,171.89,88.75,185.41,1,1,1
8,11,1646.65,106.87,67.90,162.90,1,1,1
8,12,1469.94,26.31,52.03,138.10,1,1,1
8,13,1388.08,-3.58,47.04,128.95,1,1,1
8,14,905.13,67.76,51.99,145.06,1,1,1
9,1,176.42,820.54,143.15,349.81,1,1,1
9,2,238.48,309.56,89.02,206.65,1,1,1
9,3,321.29,214.48,75.87,181.72,1,1,1
9,4,741.61,211.68,66.13,184.95,1,1,1
9,5,822.50,226.13,66.56,189.83,1,1,1
9,6,842.90,415.58,82.62,242.20,1,1,1
9,7,697.16,950.74,130.87,375.47,1,1,1
9,8,1612.41,627.31,112.65,298.26,1,1,1
9,10,1807.72,171.48,88.92,185.40,1,1,1
9,11,1646.41,104.77,67.73,162.38,1,1,1
9,12,1471.34,25.09,51.99,137.81,1,1,1
9,13,1392.00,-5.49,47.02,128.52,1,1,1
9,14,907.70,67.77,51.97,145.07,1,1,1
9,15,1806.19,281.60,98.07,211.92,1,1,1
10,1,169.71,826.12,143.98,352.12,1,1,1
10,2,232.81,310.17,89.40,206.80,1,1,1
10,3,324.84,213.08,75.59,181.35,1,1,1
10,4,744.59,210.34,65.98,184.59,1,1,1
10,5,825.85,223.47,66.28,189.10,1,1,1
10,6,837.89,417.42,82.89,242.64,1,1,1
10,7,700.85,946.26,130.40,373.89,1,1,1
10,8,1613.76,632.66,113.22,299.80,1,1,1
10,10,1809.58,170.86,89.11,185.35,1,1,1
10,11,1645.96,102.70,67.53,161.85,1,1,1
10,12,1472.89,23.59,51.95,137.47,1,1,1
10,13,1395.48,-7.37,46.99,128.10,1,1,1
10,14,910.40,67.75,51.95,145.08,1,1,1
10,15,1806.05,281.30,98.02,211.84,1,1,1
11,1,162.42,830.53,144.76,354.08,1,1,1
11,2,227.66,311.48,89.82,207.14,1,1,1
11,3,328.36,212.44,75.38,181.19,1,1,1
11,4,747.10,208.76,65.81,184.17,1,1,1
11,5,828.92,221.10,66.04,188.45,1,1,1
11,6,833.19,419.37,83.15,243.11,1,1,1
11,7,703.86,940.46,129.87,371.90,1,1,1
11,8,1615.56,637.65,113.78,301.25,1,1,1
11,10,1811.40,170.15,89.29,185.28,1,1,1
11,11,1645.50,101.25,67.39,161.49,1,1,1
11,12,1474.00,21.98,51.87,137.08,1,1,1
11,13,1398.98,-8.88,46.98,127.77,1,1,1
11,14,913.07,67.88,51.93,145.13,1,1,1
11,15,1806.26,281.45,98.06,211.88,1,1,1
12,1,154.50,833.63,145.47,355.64,1,1,1
12,2,222.06,312.98,90.29,207.53,1,1,1
12,3,331.62,212.31,75.23,181.16,1,1,1
12,4,750.01,206.68,65.59,183.60,1,1,1
12,5,831.78,219.14,65.83,187.91,1,1,1
12,6,828.88,421.22,83.41,243.56,1,1,1
12,7,707.46,933.84,129.24,369.69,1,1,1
12,8,1617.32,641.46,114.23,302.38,1,1,1
12,10,1813.66,169.20,89.50,185.18,1,1,1
12,11,1644.94,100.42,67.28,161.26,1,1,1
12,12,1474.98,20.09,51.77,136.62,1,1,1
12,13,1402.88,-10.88,46.96,127.33,1,1,1
12,14,915.87,67.66,51.89,145.09,1,1,1
12,15,1806.98,281.49,98.16,211.93,1,1,1
13,1,146.01,836.45,146.20,357.15,1,1,1
13,2,216.74,315.70,90.87,208.25,1,1,1
13,3,335.22,212.44,75.09,181.21,1,1,1
13,4,753.18,204.28,65.34,182.95,1,1,1
13,5,834.52,217.65,65.67,187.50,1,1,1
13,6,825.39,422.74,83.61,243.92,1,1,1
13,7,711.46,927.03,128.58,367.45,1,1,1
13,8,1619.01,644.60,114.61,303.32,1,1,1
13,10,1815.88,167.96,89.68,185.01,1,1,1
13,11,1644.38,100.20,67.22,161.19,1,1,1
13,12,1475.99,18.54,51.70,136.25,1,1,1
13,13,1406.83,-12.84,46.94,126.90,1,1,1
13,14,918.58,67.21,51.83,144.97,1,1,1
13,15,1807.40,281.43,98.21,211.93,1,1,1
14,1,137.65,840.21,147.00,359.04,1,1,1
14,2,211.46,318.83,91.49,209.07,1,1,1
14,3,338.80,212.43,74.94,181.22,1,1,1
14,4,756.41,201.65,65.07,182.23,1,1,1
14,5,837.29,216.90,65.58,187.31,1,1,1
14,6,822.10,424.26,83.82,244.29,1,1,1
14,7,715.35,920.31,127.93,365.30,1,1,1
14,8,1620.26,647.20,114.92,304.10,1,1,1
14,10,1817.93,166.05,89.79,184.68,1,1,1
14,11,1643.83,99.97,67.16,161.12,1,1,1
14,12,1476.63,17.64,51.66,136.04,1,1,1
14,14,920.96,66.63,51.76,144.82,1,1,1
14,15,1807.59,282.67,98.34,212.25,1,1,1
15,1,128.99,845.15,147.91,361.42,1,1,1
15,2,206.53,321.95,92.10,209.89,1,1,1
15,3,342.40,211.88,74.75,181.08,1,1,1
15,4,759.54,199.31,64.83,181.60,1,1,1
15,5,839.86,216.49,65.51,187.22,1,1,1
15,6,818.86,426.19,84.05,244.76,1,1,1
15,7,719.57,914.29,127.31,363.40,1,1,1
15,8,1620.92,649.28,115.14,304.71,1,1,1
15,10,1820.19,164.57,89.97,184.46,1,1,1
15,11,1643.32,100.00,67.13,161.10,1,1,1
15,12,1477.31,17.05,51.65,135.91,1,1,1
15,14,923.09,65.69,51.66,144.57,1,1,1
15,15,1807.67,284.51,98.52,212.71,1,1,1
16,1,120.43,851.08,148.90,364.24,1,1,1
16,2,200.91,325.06,92.75,210.70,1,1,1
16,3,345.79,210.46,74.48,180.71,1,1,1
16,4,762.91,197.68,64.65,181.16,1,1,1
16,5,842.33,215.94,65.43,187.08,1,1,1
16,6,815.46,428.83,84.35,245.42,1,1,1
16,7,723.82,909.06,126.75,361.78,1,1,1
16,8,1621.00,651.54,115.35,305.36,1,1,1
16,10,1822.49,163.21,90.16,184.27,1,1,1
16,11,1642.77,99.91,67.08,161.06,1,1,1
16,12,1478.08,16.92,51.67,135.89,1,1,1
16,14,925.13,64.42,51.53,144.22,1,1,1
16,15,1808.05,287.19,98.80,213.39,1,1,1
17,1,111.34,858.05,150.00,367.57,1,1,1
17,2,195.30,327.59,93.36,211.38,1,1,1
17,3,349.22,208.40,74.15,180.18,1,1,1
17,4,766.53,196.46,64.51,180.85,1,1,1
17,5,844.86,215.37,65.35,186.94,1,1,1
17,6,811.79,432.04,84.71,246.21,1,1,1
17,7,727.98,904.58,126.24,360.40,1,1,1
17,8,1620.77,654.63,115.62,306.24,1,1,1
17,10,1824.66,162.98,90.43,184.34,1,1,1
17,11,1641.96,99.86,67.02,161.02,1,1,1
17,12,1478.58,16.79,51.68,135.87,1,1,1
17,14,927.19,63.22,51.42,143.89,1,1,1
17,15,1808.23,290.32,99.10,214.18,1,1,1
17,16,1753.23,600.86,121.01,295.42,1,1,1
18,1,102.09,865.25,151.13,371.08,1,1,1
18,2,189.84,329.50,93.89,211.88,1,1,1
18,3,352.46,206.17,73.82,179.59,1,1,1
18,4,770.15,196.13,64.44,180.79,1,1,1
18,5,847.23,214.52,65.25,186.71,1,1,1
18,6,807.84,436.06,85.15,247.22,1,1,1
18,7,732.40,900.92,125.78,359.29,1,1,1
18,8,1620.50,658.64,115.97,307.38,1,1,1
18,10,1826.80,162.93,90.71,184.45,1,1,1
18,11,1641.44,99.43,66.95,160.90,1,1,1
18,12,1478.96,16.70,51.69,135.85,1,1,1
18,14,929.24,61.99,51.29,143.55,1,1,1
18,15,1808.77,293.57,99.45,215.01,1,1,1
18,16,1753.45,600.83,121.03,295.42,1,1,1
19,1,91.86,872.59,152.33,374.82,1,1,1
19,2,184.28,331.29,94.43,212.37,1,1,1
19,3,356.14,203.98,73.47,179.02,1,1,1
19,4,773.84,196.20,64.41,180.84,1,1,1
19,5,849.79,212.54,65.05,186.16,1,1,1
19,6,803.96,440.33,85.60,248.28,1,1,1
19,7,736.67,898.01,125.39,358.41,1,1,1
19,8,1620.31,663.89,116.42,308.90,1,1,1
19,10,1827.13,163.10,90.77,184.51,1,1,1
19,11,1640.80,98.08,66.80,160.55,1,1,1
19,12,1479.01,16.26,51.66,135.74,1,1,1
19,14,931.38,61.07,51.20,143.30,1,1,1
19,15,1809.13,296.45,99.75,215.75,1,1,1
19,16,1752.60,603.89,121.22,296.28,1,1,1
20,1,81.05,879.19,153.53,378.39,1,1,1
20,2,178.70,332.38,94.91,212.67,1,1,1
20,3,359.74,201.51,73.10,178.37,1,1,1
20,4,777.74,196.49,64.40,180.96,1,1,1
20,5,852.42,210.15,64.81,185.50,1,1,1
20,6,800.15,444.55,86.05,249.33,1,1,1
20,7,741.48,895.15,124.97,357.55,1,1,1
20,8,1619.79,669.41,116.89,310.48,1,1,1
20,10,1827.27,163.04,90.78,184.50,1,1,1
20,11,1640.43,96.92,66.68,160.25,1,1,1
20,12,1479.15,15.35,51.60,135.52,1,1,1
20,14,933.21,60.55,51.14,143.17,1,1,1
20,15,1808.57,299.67,99.96,216.53,1,1,1
20,16,1750.69,608.76,121.46,297.64,1,1,1
21,1,70.10,885.38,154.71,381.89,1,1,1
21,2,172.92,333.21,95.38,212.91,1,1,1
21,3,363.68,199.20,72.74,177.77,1,1,1
21,4,781.69,196.58,64.37,181.02,1,1,1
21,5,855.15,207.60,64.56,184.79,1,1,1
21,6,796.64,448.46,86.47,250.29,1,1,1
21,7,746.60,891.78,124.50,356.55,1,1,1
21,8,1619.07,675.14,117.36,312.13,1,1,1
21,10,1827.24,163.15,90.79,184.53,1,1,1
21,11,1640.21,95.08,66.53,159.80,1,1,1
21,12,1479.23,14.13,51.51,135.21,1,1,1
21,14,935.33,60.08,51.08,143.04,1,1,1
21,15,1808.95,300.99,100.13,216.88,1,1,1
21,16,1748.54,614.19,121.72,299.15,1,1,1
22,1,59.12,890.28,155.81,384.90,1,1,1
22,2,166.53,333.81,95.88,213.09,1,1,1
22,3,367.22,197.45,72.45,177.32,1,1,1
22,4,789.75,196.05,64.24,180.94,1,1,1
22,5,858.24,204.94,64.29,184.05,1,1,1
22,6,793.13,451.24,86.79,250.97,1,1,1
22,7,752.32,887.57,123.94,355.32,1,1,1
22,8,1618.24,680.39,117.77,313.64,1,1,1
22,10,1826.81,162.74,90.69,184.41,1,1,1
22,11,1640.61,93.18,66.41,159.35,1,1,1
22,12,1479.80,12.54,51.42,134.82,1,1,1
22,14,937.30,59.75,51.03,142.96,1,1,1
22,15,1809.27,302.12,100.27,217.18,1,1,1
22,16,1742.74,624.50,122.06,301.97,1,1,1
23,1,48.58,894.35,156.84,387.57,1,1,1
23,2,160.50,335.24,96.44,213.49,1,1,1
23,3,370.87,196.28,72.20,177.01,1,1,1
23,4,794.22,194.53,64.06,180.55,1,1,1
23,5,861.28,202.87,64.08,183.48,1,1,1
23,6,789.82,453.42,87.05,251.49,1,1,1
23,7,758.38,882.53,123.30,353.89,1,1,1
23,8,1617.37,684.54,118.09,314.84,1,1,1
23,11,1640.95,91.33,66.30,158.91,1,1,1
23,12,1480.38,10.62,51.31,134.35,1,1,1
23,14,939.01,59.54,51.00,142.91,1,1,1
23,15,1809.44,302.62,100.33,217.31,1,1,1
23,16,1741.60,627.71,122.23,302.88,1,1,1
24,1,38.91,897.67,157.78,389.88,1,1,1
24,2,154.25,337.41,97.10,214.08,1,1,1
24,3,374.70,195.45,71.99,176.81,1,1,1
24,4,798.33,192.64,63.85,180.04,1,1,1
24,5,864.42,201.41,63.91,183.08,1,1,1
24,6,786.05,455.29,87.30,251.93,1,1,1
24,7,764.21,877.32,122.65,352.42,1,1,1
24,8,1616.68,688.19,118.37,315.90,1,1,1
24,11,1640.22,88.83,66.05,158.28,1,1,1
24,12,1481.40,9.03,51.23,133.98,1,1,1
24,14,940.72,59.32,50.97,142.86,1,1,1
24,15,1809.18,302.82,100.32,217.35,1,1,1
24,16,1740.31,629.94,122.30,303.49,1,1,1
25,1,29.77,900.68,158.66,392.03,1,1,1
25,2,148.59,340.66,97.83,214.96,1,1,1
25,3,378.48,195.35,71.84,176.80,1,1,1
25,4,801.62,190.66,63.64,179.51,1,1,1
25,5,867.32,200.54,63.81,182.85,1,1,1
25,6,782.09,456.37,87.49,252.16,1,1,1
25,7,769.61,871.69,121.99,350.87,1,1,1
25,8,1616.88,691.42,118.66,316.87,1,1,1
25,11,1640.26,88.01,65.99,158.08,1,1,1
25,12,1482.30,7.75,51.18,133.68,1,1,1
25,14,942.51,58.95,50.92,142.76,1,1,1
25,15,1808.93,303.11,100.31,217.41,1,1,1
25,16,1738.54,632.37,122.35,304.14,1,1,1
26,1,21.01,904.14,159.55,394.40,1,1,1
26,2,142.32,344.07,98.63,215.88,1,1,1
26,3,382.23,195.28,71.70,176.80,1,1,1
26,4,804.50,188.05,63.38,178.78,1,1,1
26,5,870.41,199.97,63.72,182.71,1,1,1
26,6,777.58,457.05,87.65,252.29,1,1,1
26,7,774.22,865.63,121.32,349.24,1,1,1
26,8,1617.91,693.79,118.92,317.61,1,1,1
26,11,1640.76,87.43,65.99,157.96,1,1,1
26,12,1483.41,6.91,51.16,133.49,1,1,1
26,14,943.98,57.81,50.81,142.45,1,1,1
26,15,1808.48,303.51,100.29,217.49,1,1,1
26,16,1736.48,633.92,122.30,304.51,1,1,1
27,1,12.26,908.83,160.53,397.38,1,1,1
27,2,136.02,347.27,99.41,216.76,1,1,1
27,3,386.31,195.56,71.59,176.89,1,1,1
27,4,807.28,185.32,63.11,178.03,1,1,1
27,5,873.73,199.71,63.66,182.66,1,1,1
27,6,773.03,457.96,87.83,252.47,1,1,1
27,7,778.28,859.77,120.70,347.68,1,1,1
27,8,1619.53,696.37,119.23,318.45,1,1,1
27,11,1641.09,87.31,66.00,157.94,1,1,1
27,12,1484.03,6.84,51.18,133.49,1,1,1
27,14,945.97,56.93,50.72,142.21,1,1,1
27,15,1808.00,304.08,100.27,217.61,1,1,1
27,16,1733.70,635.42,122.18,304.84,1,1,1
28,1,3.37,915.11,161.58,401.12,1,1,1
28,2,129.12,350.23,100.23,217.57,1,1,1
28,3,390.62,195.47,71.43,176.89,1,1,1
28,4,809.51,183.01,62.88,177.38,1,1,1
28,5,877.12,199.37,63.59,182.58,1,1,1
28,6,768.42,459.53,88.07,252.82,1,1,1
28,7,782.08,854.72,120.14,346.35,1,1,1
28,8,1620.96,699.10,119.54,319.33,1,1,1
28,11,1641.66,87.32,66.05,157.96,1,1,1
28,12,1484.98,6.84,51.22,133.51,1,1,1
28,14,947.84,55.80,50.60,141.90,1,1,1
28,15,1807.41,304.87,100.27,217.79,1,1,1
28,16,1730.88,637.45,122.10,305.33,1,1,1
29,1,-5.68,922.41,162.73,405.53,1,1,1
29,2,122.39,352.39,100.97,218.19,1,1,1
29,3,395.46,194.83,71.21,176.74,1,1,1
29,4,811.98,181.32,62.71,176.92,1,1,1
29,5,880.53,198.46,63.48,182.34,1,1,1
29,6,763.79,461.96,88.39,253.38,1,1,1
29,7,785.71,850.54,119.66,345.26,1,1,1
29,8,1622.48,703.06,119.96,320.59,1,1,1
29,11,1642.60,87.07,66.09,157.94,1,1,1
29,12,1486.08,6.86,51.27,133.54,1,1,1
29,14,949.74,54.50,50.48,141.54,1,1,1
29,15,1805.78,307.79,100.31,218.45,1,1,1
29,16,1727.90,640.50,122.10,306.12,1,1,1
30,1,-14.56,930.56,163.89,410.45,1,1,1
30,2,115.28,354.20,101.71,218.72,1,1,1
30,3,399.80,193.37,70.93,176.37,1,1,1
30,4,814.44,180.46,62.61,176.69,1,1,1
30,5,884.11,196.86,63.29,181.91,1,1,1
30,6,759.12,465.31,88.79,254.18,1,1,1
30,7,789.59,847.00,119.22,344.35,1,1,1
30,8,1623.94,708.14,120.47,322.20,1,1,1
30,11,1643.51,86.72,66.14,157.88,1,1,1
30,12,1487.27,6.80,51.32,133.56,1,1,1
30,14,951.77,53.23,50.35,141.19,1,1,1
30,15,1803.65,311.68,100.38,219.35,1,1,1
30,16,1725.06,644.73,122.22,307.27,1,1,1
31,1,-23.35,938.75,165.05,415.61,1,1,1
31,2,108.21,355.52,102.41,219.13,1,1,1
31,3,404.48,191.79,70.63,175.97,1,1,1
31,4,816.97,180.21,62.56,176.64,1,1,1
31,5,887.53,194.98,63.09,181.39,1,1,1
31,6,754.63,469.19,89.24,255.11,1,1,1
31,7,793.15,843.67,118.81,343.50,1,1,1
31,8,1625.67,714.16,121.07,324.12,1,1,1
31,11,1644.36,85.96,66.14,157.73,1,1,1
31,12,1488.63,6.29,51.34,133.46,1,1,1
31,14,953.80,52.19,50.25,140.91,1,1,1
31,15,1802.34,315.13,100.51,220.16,1,1,1
31,16,1721.76,649.75,122.37,308.64,1,1,1
32,1,-31.41,946.67,166.12,420.73,1,1,1
32,2,101.30,356.33,103.06,219.41,1,1,1
32,3,408.23,189.24,70.27,175.30,1,1,1
32,4,819.32,180.32,62.55,176.69,1,1,1
32,5,890.64,192.64,62.86,180.74,1,1,1
32,6,749.93,473.65,89.74,256.18,1,1,1
32,7,796.30,840.00,118.39,342.57,1,1,1
32,8,1627.55,720.45,121.69,326.16,1,1,1
32,11,1645.56,84.34,66.11,157.38,1,1,1
32,12,1490.09,5.50,51.35,133.30,1,1,1
32,14,955.94,51.27,50.15,140.66,1,1,1
32,16,1718.09,655.03,122.52,310.08,1,1,1
33,1,-39.27,953.80,167.13,425.50,1,1,1
33,2,94.93,357.29,103.69,219.73,1,1,1
33,3,411.81,186.69,69.92,174.63,1,1,1
33,4,822.05,180.34,62.52,176.72,1,1,1
33,5,893.15,190.14,62.61,180.03,1,1,1
33,6,745.21,477.66,90.20,257.13,1,1,1
33,7,799.24,835.31,117.90,341.39,1,1,1
33,8,1629.99,726.62,122.32,328.21,1,1,1
33,11,1646.34,82.53,66.03,156.97,1,1,1
33,12,1491.52,4.38,51.32,133.05,1,1,1
33,14,957.89,50.65,50.08,140.50,1,1,1
33,16,1714.02,659.35,122.55,311.21,1,1,1
34,1,-46.78,959.92,168.05,429.77,1,1,1
34,2,88.47,359.40,104.45,220.35,1,1,1
34,3,414.92,184.24,69.60,173.99,1,1,1
34,4,824.64,180.22,62.49,176.70,1,1,1
34,5,895.71,188.37,62.43,179.54,1,1,1
34,6,740.24,480.98,90.61,257.90,1,1,1
34,7,802.24,829.74,117.34,340.01,1,1,1
34,8,1632.82,731.77,122.89,329.98,1,1,1
34,11,1646.84,80.52,65.91,156.51,1,1,1
34,12,1493.15,2.77,51.28,132.69,1,1,1
34,14,959.67,50.19,50.02,140.38,1,1,1
34,16,1709.45,663.44,122.52,312.26,1,1,1
35,1,-55.29,964.74,169.01,433.48,1,1,1
35,2,82.71,362.26,105.23,221.16,1,1,1
35,3,418.19,182.28,69.32,173.48,1,1,1
35,4,827.25,179.31,62.38,176.46,1,1,1
35,5,898.05,187.52,62.33,179.31,1,1,1
35,6,735.20,483.27,90.95,258.45,1,1,1
35,7,805.30,823.89,116.75,338.57,1,1,1
35,8,1635.90,735.88,123.39,331.44,1,1,1
35,11,1646.99,78.29,65.76,155.97,1,1,1
35,12,1494.49,0.97,51.21,132.28,1,1,1
35,14,962.25,49.97,49.98,140.32,1,1,1
35,16,1704.73,666.27,122.38,312.91,1,1,1
36,1,-64.26,968.47,169.97,436.66,1,1,1
36,2,76.85,365.50,106.06,222.07,1,1,1
36,3,421.18,180.70,69.08,173.06,1,1,1
36,4,829.91,177.56,62.20,175.98,1,1,1
36,5,900.47,186.93,62.25,179.16,1,1,1
36,6,730.19,485.50,91.26,258.95,1,1,1
36,7,808.71,818.02,116.15,337.14,1,1,1
36,8,1638.84,739.83,123.86,332.87,1,1,1
36,11,1647.06,76.63,65.64,155.58,1,1,1
36,12,1495.65,-0.85,51.13,131.85,1,1,1
36,14,964.35,49.84,49.95,140.30,1,1,1
36,16,1700.09,669.11,122.25,313.57,1,1,1
37,1,-74.20,972.05,171.02,439.92,1,1,1
37,2,70.99,369.12,106.94,223.08,1,1,1
37,3,424.11,179.59,68.89,172.78,1,1,1
37,4,832.50,175.79,62.02,175.49,1,1,1
37,5,902.79,186.71,62.21,179.10,1,1,1
37,6,725.34,487.69,91.57,259.44,1,1,1
37,7,812.38,812.32,115.55,335.76,1,1,1
37,8,1640.97,742.97,124.22,334.00,1,1,1
37,11,1646.92,75.13,65.52,155.21,1,1,1
37,12,1497.12,-2.45,51.08,131.49,1,1,1
37,14,966.72,49.93,49.94,140.34,1,1,1
37,16,1696.21,671.52,122.15,314.13,1,1,1
38,2,64.56,372.74,107.87,224.10,1,1,1
38,3,427.13,179.24,68.76,172.70,1,1,1
38,4,835.34,173.75,61.81,174.93,1,1,1
38,5,905.07,186.33,62.15,179.01,1,1,1
38,6,720.59,489.54,91.85,259.85,1,1,1
38,7,816.05,807.35,115.00,334.57,1,1,1
38,8,1642.24,746.00,124.53,335.06,1,1,1
38,11,1646.79,74.40,65.45,155.03,1,1,1
38,12,1498.38,-3.55,51.05,131.25,1,1,1
38,14,969.76,50.07,49.92,140.39,1,1,1
38,16,1693.09,673.54,122.09,314.61,1,1,1
39,2,58.10,375.29,108.72,224.86,1,1,1
39,3,430.31,179.10,68.65,172.69,1,1,1
39,4,838.46,171.62,61.60,174.34,1,1,1
39,5,907.34,185.91,62.09,178.90,1,1,1
39,6,716.33,491.26,92.10,260.22,1,1,1
39,7,819.58,803.63,114.56,333.69,1,1,1
39,8,1642.97,749.52,124.84,336.26,1,1,1
39,11,1646.73,74.03,65.42,154.94,1,1,1
39,12,1499.42,-4.41,51.04,131.06,1,1,1
39,14,972.32,49.73,49.87,140.31,1,1,1
39,16,1690.42,675.97,122.09,315.24,1,1,1
40,2,51.64,377.35,109.52,225.49,1,1,1
40,3,433.22,179.17,68.57,172.72,1,1,1
40,4,841.65,169.59,61.39,173.78,1,1,1
40,5,909.43,185.27,62.01,178.73,1,1,1
40,6,712.36,493.10,92.36,260.63,1,1,1
40,7,823.20,800.50,114.16,332.96,1,1,1
40,8,1643.80,753.67,125.22,337.68,1,1,1
40,11,1646.47,74.06,65.40,154.94,1,1,1
40,12,1500.61,-4.73,51.07,131.02,1,1,1
40,14,974.72,49.17,49.80,140.16,1,1,1
40,16,1687.63,679.31,122.16,316.14,1,1,1
41,2,44.67,379.16,110.36,226.07,1,1,1
41,3,436.10,179.17,68.49,172.74,1,1,1
41,4,844.92,168.16,61.23,173.39,1,1,1
41,5,911.59,183.63,61.84,178.27,1,1,1
